Index,Date,Day,Tata Comm Open Price,Mtnl Open Price,Reliance Open Price,Airtel Open Price,Vodafone Open Price,Tata CommnHigh Price,Mtnl High Price,Reliance High Price,Airtel High Price,Vodafone High Price, Tata Commn Low Price,Mtnl Low Price,Reliance Low Price,Airtel Low Price,Vodafone Low Price,Tata Commn Close Price,Mtnl Close Price,Reliance Close Price,Airtel Close Price,Vodafone Close Price,Tata Commn No. of Trades,Mtnl No. of Trades,Reliance No. of Trades,Airtel No. of Trades,Vodafone No. of Trades,Tata %gain,Mtnl %gain,Reliance %gain,Airtel %gain,Vodafone %gain,BSE %gain
86,31-Aug-20,Monday,866.6,9.49,2.59,520,10.4,890,9.56,2.63,522.05,11.07,855.25,9.1,2.41,508.75,9.6,871.4,9.13,2.41,513.95,10.19,1342,17836,4498,24949,104842,0.550837732384663,-3.94304490690032,-7.46887966804978,-1.17715731102246,-2.06084396467125,-3.26149565512737
87,28-Aug-20,Friday,889.2,9.2,2.62,513.8,8.93,889.2,9.76,2.62,529.5,10.43,857.95,9.1,2.46,511.55,8.93,873.25,9.45,2.53,523.55,10.1,781,20492,3771,8266,129241,-1.82651016318352,2.64550264550265,-3.55731225296444,1.86228631458313,11.5841584158416,0.51391898763811
88,27-Aug-20,Thursday,850.05,9.21,2.28,514.8,8.88,896.15,9.24,2.5,518.4,8.96,850.05,9.11,2.28,508.8,8.74,883,9.13,2.5,511,8.88,732,11126,2396,14174,47245,3.73159682899208,-0.876232201533407,8.80000000000001,-0.743639921722105,0,-0.460352916782882
89,26-Aug-20,Wednesday,886.7,9.26,2.39,527,8.96,886.7,9.26,2.45,527,9.05,869.1,9.14,2.39,512.45,8.85,872.3,9.2,2.39,514.55,8.92,677,9037,3444,8811,197356,-1.65080820818527,-0.652173913043484,0,-2.41958993295113,-0.448430493273553,0.367866853389673
90,25-Aug-20,Tuesday,897.75,9.34,2.51,533,9.21,897.75,9.34,2.55,536,9.25,875.4,9.18,2.51,526,8.91,885.4,9.21,2.51,528.6,9.02,533,11137,2143,11525,66557,-1.39484978540773,-1.41150922909879,0,-0.832387438516833,-2.10643015521066,-0.269231600962627
91,24-Aug-20,Monday,900,9.31,2.64,520,8.51,900,9.36,2.65,532.3,9.24,871.2,9.2,2.64,508.5,8.42,889.8,9.26,2.64,527.2,9.09,779,12700,3039,9251,73088,-1.14632501685773,-0.539956803455731,0,1.36570561456754,6.38063806380638,0.598261608264945
92,21-Aug-20,Friday,910,9.31,2.8,529,8.35,912.2,9.39,2.86,529.4,8.68,885.2,9.28,2.62,517.6,8.35,890.1,9.3,2.77,520,8.53,1302,13413,5368,9958,72693,-2.2357038534996,-0.107526881720428,-1.08303249097472,-1.73076923076923,2.11019929660023,-0.096813506121546
93,20-Aug-20,Thursday,881,9.31,2.58,530.05,8.65,929,9.4,2.79,533.55,8.78,876,9.2,2.57,523.1,8.47,903.55,9.3,2.73,525.5,8.51,1908,17963,9703,13258,108760,2.49571136074373,-0.107526881720428,5.49450549450549,-0.865842055185529,-1.64512338425383,-0.166167849150681
94,19-Aug-20,Wednesday,890,9.31,2.62,529.4,8.72,915,9.38,2.75,539.8,8.88,881.95,9.24,2.49,527.2,8.62,907.5,9.3,2.7,536.1,8.71,1848,7166,18258,13782,54163,1.92837465564738,-0.107526881720428,2.96296296296297,1.2497668345458,-0.114810562571754,-0.292892956299901
95,18-Aug-20,Tuesday,832,9.45,2.62,527,8.95,884.9,9.45,2.62,528.95,8.98,830,9.22,2.62,520.1,8.72,878.55,9.28,2.62,526.8,8.85,2417,16496,1403,5950,107157,5.29850321552558,-1.83189655172414,0,-0.037965072133646,-1.12994350282485,1.15141277896364
96,17-Aug-20,Monday,821,9.49,2.5,533,9.11,853.7,9.49,2.5,533,9.13,816.55,9.29,2.5,518.1,8.85,847.5,9.36,2.5,521.4,8.98,2076,16185,1806,19445,95260,3.12684365781711,-1.3888888888889,0,-2.22477943996932,-1.44766146993317,-0.02967087665483
97,14-Aug-20,Friday,781.7,9.5,2.17,542.55,9.04,816.55,9.5,2.39,542.55,9.33,761.05,9.13,2.17,525.1,8.71,816.3,9.25,2.39,528.9,8.93,2341,16894,9161,19634,173963,4.23863775572705,-2.7027027027027,9.2050209205021,-2.58082813386273,-1.23180291153415,-1.46684006849479
98,13-Aug-20,Thursday,766.2,9.48,2.28,537.9,8.91,810.7,9.49,2.28,548.15,9.13,756.85,9.31,2.28,523.95,8.79,777.7,9.37,2.28,535.65,9.04,1961,10875,1749,30595,142111,1.47871930050148,-1.17395944503737,0,-0.420050406048726,1.43805309734512,-0.381488203361537
99,12-Aug-20,Wednesday,816,9.38,2.4,551.25,8.63,829.45,9.51,2.4,560.8,9.03,775.05,9.35,2.4,545.65,8.53,787.35,9.41,2.4,548.55,8.86,1127,12152,1778,14867,120856,-3.63878834063631,0.318809776833149,0,-0.492206726825275,2.59593679458238,0.126402052873588
100,11-Aug-20,Tuesday,865,9.81,2.52,560.8,9,885,9.91,2.52,560.8,9,810.4,9,2.52,550.3,8.65,815.8,9.22,2.52,551.25,8.71,1557,23851,1791,3444,122603,-6.03088992400099,-6.39913232104121,0,-1.73242630385487,-3.32950631458093,0.092873670717938
101,10-Aug-20,Monday,850,9.79,2.65,562.5,9,854.7,9.96,2.65,565.05,9.19,821.8,9.51,2.65,555,8.82,853.05,9.79,2.65,558.35,9.09,1169,22937,1853,8273,188999,0.357540589648902,0,0,-0.743261395182229,0.990099009900989,0.035775945155433
102,7-Aug-20,Friday,873.9,9.15,2.78,553.5,7.9,882.6,9.83,2.78,563,8.93,807.85,9.04,2.78,552,7.64,814,9.63,2.78,560.6,8.83,1902,20741,1798,6631,146215,-7.35872235872236,4.98442367601247,0,1.26650017838031,10.5322763306908,0.235275128632405
103,6-Aug-20,Thursday,810,9.26,2.92,562.5,8.28,840.6,9.26,2.92,562.5,8.47,807.8,9.08,2.92,553,8.15,840.6,9.1,2.92,555.5,8.25,884,8941,2454,3579,141651,3.64025695931478,-1.75824175824176,0,-1.26012601260126,-0.363636363636356,0.20683515908423
104,5-Aug-20,Wednesday,837,9.21,3.07,550.2,8.6,870,9.29,3.07,560.3,8.74,788.2,9.15,3.07,546.6,8.15,800.6,9.2,3.07,558.85,8.31,2633,8157,3729,5350,149339,-4.5465900574569,-0.10869565217393,0,1.54782141898541,-3.48977135980745,-0.608098115594131
105,4-Aug-20,Tuesday,828,9.33,3.23,548,8.65,837.6,9.33,3.23,553.05,8.92,785.6,9.14,3.23,545,8.51,829.6,9.16,3.23,548.8,8.63,3047,4754,1152,4461,203606,0.192864030858248,-1.85589519650655,0,0.145772594752178,-0.231749710312857,1.57888829600793
106,3-Aug-20,Monday,776.05,9.34,3.39,551.55,8.4,797.75,9.42,3.39,556.05,8.81,760,9.15,3.39,546.5,8.05,797.75,9.23,3.39,547.25,8.72,996,8484,1366,7495,95759,2.72015042306488,-1.19176598049837,0,-0.785746916400174,3.6697247706422,-1.77622388980932
107,31-Jul-20,Friday,759.8,9.37,3.56,551.1,8.1,759.8,9.45,3.56,559,8.45,725.1,9.2,3.56,546.45,8.1,759.8,9.27,3.56,554.85,8.4,1077,9655,778,8729,186664,0,-1.07874865156418,0,0.675858340091917,3.57142857142858,-0.6408134254122
108,30-Jul-20,Thursday,729,9.31,3.74,577,8.22,758,9.63,3.74,579,8.47,701.7,9.15,3.74,543.4,7.96,723.65,9.2,3.74,552.85,8.01,1722,7978,1875,31401,183900,-0.739307676362886,-1.19565217391306,0,-4.36827349190558,-2.62172284644196,-1.39590582697139
109,29-Jul-20,Wednesday,727,9.22,4.29,566,8.04,731.2,9.45,4.33,569.15,8.62,700,9.13,3.93,560.45,7.87,728.5,9.27,3.93,566.35,8.26,1807,12714,21057,11792,133926,0.205902539464653,0.539374325782081,-9.16030534351145,0.061799240752189,2.6634382566586,-0.935144294377404
110,28-Jul-20,Tuesday,684,9.36,4.13,560.8,8.06,696.4,9.41,4.13,573.6,8.13,665.75,9.05,4.13,555.05,7.82,696.4,9.17,4.13,564.65,8.06,608,16229,2499,5616,154158,1.78058587018954,-2.07197382769901,0,0.681838306915793,0,1.14506682392489
111,27-Jul-20,Monday,625.5,9.62,3.9,558,8.22,667.95,9.7,3.94,563.5,8.4,613,9.2,3.76,544.25,8.02,663.25,9.24,3.94,559.3,8.07,1822,13158,7868,12186,110060,5.6916698077648,-4.1125541125541,1.01522842639594,0.232433398891463,-1.85873605947956,-0.897884339759353
112,24-Jul-20,Friday,652.65,9.73,3.76,565,8.47,652.65,9.8,3.76,567.05,8.54,631.85,9.51,3.42,555.4,8.14,636.15,9.62,3.76,559.8,8.42,951,18628,23283,6454,129770,-2.59372789436454,-1.14345114345116,0,-0.928903179707046,-0.593824228028512,0.470273204839387
113,23-Jul-20,Thursday,674.8,9.99,3.59,570,8.75,680,9.99,3.59,575.65,8.9,649,9.56,3.59,564.25,8.53,652.4,9.68,3.59,567.1,8.59,539,11624,1492,10323,204564,-3.43347639484978,-3.20247933884298,0,-0.511373655439954,-1.86263096623982,0.853555291793738
114,22-Jul-20,Wednesday,684,10.19,3.42,568,8.45,698.25,10.19,3.42,575.45,9,664.15,9.81,3.28,563,8.35,668.25,9.88,3.42,569.5,8.53,427,11717,5619,9167,159543,-2.35690235690236,-3.13765182186233,0,0.263388937664618,0.93786635404455,-0.809447310274325
115,21-Jul-20,Tuesday,713.8,10.11,3.26,578.5,8.99,732.8,10.32,3.26,583.8,8.99,671,9.91,2.97,566.45,8.15,683.8,10.02,3.26,567.75,8.31,1318,12521,7835,6933,162107,-4.38724773325534,-0.89820359281437,0,-1.89343901365037,-8.18291215403128,0.281357952857255
116,20-Jul-20,Monday,678.85,10.3,3.11,569,9.48,701.55,10.35,3.11,582.55,9.69,672.45,10,3.11,567.55,8.28,701.55,10.09,3.11,575.75,9.04,292,11544,1498,14284,162634,3.23569239541015,-2.08126858275521,0,1.17238384715588,-4.86725663716816,0.026617500899942
117,17-Jul-20,Friday,655.2,9.75,2.97,563.95,7.65,703,10.39,2.97,573.8,9.04,652.25,9.75,2.83,562.05,7.42,668.15,10.31,2.97,567.35,8.88,1234,14607,5808,6286,127641,1.93818753273964,5.43161978661494,0,0.599277342028726,13.8513513513514,1.27603515275739
118,16-Jul-20,Thursday,687,10.14,2.83,565,8.7,715.75,10.17,2.83,567.35,8.74,685.1,9.66,2.57,553.5,7.17,685.1,9.9,2.83,562.6,7.87,467,22879,21363,12010,132570,-0.277331776383006,-2.42424242424243,0,-0.426590828297188,-10.5463786531131,0.193245827995867
119,15-Jul-20,Wednesday,735.55,9.71,2.7,589.8,9.21,735.55,10.2,2.7,589.8,9.33,675.1,9.3,2.7,559.7,8.41,721.15,10.08,2.7,564.15,8.65,2093,17049,1438,11308,130426,-1.9968106496568,3.67063492063491,0,-4.54666312151023,-6.47398843930636,-0.729366986012642
120,14-Jul-20,Tuesday,691,9.98,2.58,586,9.65,700.55,10.02,2.58,596.6,9.7,691,9.72,2.58,578.7,9.28,700.55,9.72,2.58,589.1,9.34,395,2026,2097,15070,124809,1.36321461708657,-2.67489711934156,0,0.526226447122733,-3.31905781584583,-1.34382147949689
121,13-Jul-20,Monday,646,10.89,2.46,575,9.99,667.2,10.89,2.46,589.1,10.09,637,10.22,2.4,570,9.5,667.2,10.23,2.46,586.75,9.76,1430,6143,3750,7611,115784,3.17745803357315,-6.45161290322581,0,2.002556455049,-2.35655737704918,-0.509542648885956
122,10-Jul-20,Friday,627,11.16,2.19,567.65,9.16,649,11.25,2.35,578.85,9.85,625,10.75,2.13,566,8.75,635.45,10.75,2.35,574.7,9.75,991,11279,13709,15053,181811,1.32976630734126,-3.81395348837209,6.80851063829788,1.22672698799375,6.05128205128205,0.107120420021365
123,9-Jul-20,Thursday,644.9,12.34,2.34,563,9.31,644.9,12.37,2.34,570.25,9.49,622.05,11.31,2.12,560.5,9.02,625.55,11.31,2.24,568.85,9.37,292,12807,17905,4148,104082,-3.09327791543442,-9.10698496905393,-4.4642857142857,1.02839061263954,0.640341515474906,0.78121406109094
124,8-Jul-20,Wednesday,632,11.84,2.23,572.9,9.59,634.95,12.03,2.23,573.6,9.89,619,11,2.23,559.3,9.11,622.7,11.9,2.23,561.25,9.26,480,18921,2624,5456,118486,-1.49349606552111,0.504201680672273,0,-2.07572383073496,-3.56371490280778,-1.12684050570053
125,7-Jul-20,Tuesday,621.5,9.76,2.13,579,9.82,637,10.94,2.13,582.5,9.88,610,9.56,2.1,566,9.45,630.35,10.94,2.13,567.15,9.58,437,18721,6176,6768,125834,1.40398191480924,10.7861060329068,0,-2.08939434012166,-2.50521920668059,0.038637179164167
126,6-Jul-20,Monday,630,9.15,2.03,588.9,10.06,630,9.95,2.03,589.4,10.13,612.75,8.66,1.94,574.95,9.76,624,9.95,2.03,576.5,9.82,527,33060,12208,9864,137299,-0.961538461538462,8.04020100502512,0,-2.15091066782307,-2.44399185336049,0.476385195059757
127,3-Jul-20,Friday,606.7,9.14,1.94,560.75,10.07,629.2,9.14,1.94,582.95,10.24,601,8.95,1.77,560.75,9.84,623.4,9.05,1.94,581.1,10.03,763,16777,18249,23722,104906,2.67885787616297,-0.994475138121545,0,3.50197900533471,-0.398803589232312,-0.010993458891957
128,2-Jul-20,Thursday,614.5,9.02,1.85,565.7,10.14,620,9.26,1.85,566.7,10.4,606.05,8.87,1.85,557.5,9.75,611.15,8.99,1.85,558.5,10.04,508,29505,548,4127,172011,-0.54814693610407,-0.333704115684086,0,-1.28916741271263,-0.996015936254994,0.668736765456683
129,1-Jul-20,Wednesday,625,9.19,1.77,574,10.35,625,9.25,1.77,574,10.73,604.7,8.91,1.77,558.15,10.04,605.1,9.01,1.77,559.8,10.16,399,37003,636,5965,197712,-3.28871260948603,-1.99778024417314,0,-2.53662022150769,-1.87007874015748,1.14320566887245
130,30-Jun-20,Tuesday,626.05,9.34,1.69,573,11.45,646,9.34,1.69,576.95,11.45,604.6,9.03,1.69,557.85,10.5,611.2,9.09,1.69,559.65,10.62,962,21608,423,9557,255321,-2.42964659685862,-2.75027502750275,0,-2.38541945859019,-7.81544256120527,-0.723168307757519
131,29-Jun-20,Monday,567.05,9.35,1.61,560.3,10.6,620.15,9.9,1.61,568.8,11.25,567.05,8.96,1.61,551.2,10.14,620.15,9.17,1.61,567.25,11.12,900,16668,504,4837,235061,8.56244456986213,-1.96292257360959,0,1.22520934332306,4.67625899280575,0.098880140222736
132,26-Jun-20,Friday,610,9.4,1.54,560,9.81,610,9.56,1.54,566.3,10.75,588.35,9.2,1.54,557.75,9.76,590.65,9.35,1.54,560.3,10.39,859,14103,408,7043,237874,-3.27605180733091,-0.534759358288778,0,0.05354274495805,5.5822906641001,0.075317155166697
133,25-Jun-20,Thursday,575,9.3,1.47,550.05,9.33,600.2,9.53,1.47,563.5,10.05,568.5,9.15,1.47,550,9.27,598.2,9.4,1.47,559.3,9.82,433,20245,382,9923,243381,3.87830157138082,1.06382978723404,0,1.65385303057393,4.989816700611,0.90898654214298
134,24-Jun-20,Wednesday,591.35,10.06,1.4,584.9,10.45,591.35,10.06,1.4,584.9,10.45,570,9.01,1.4,555,9.51,571.65,9.45,1.4,557.45,9.81,353,4191,442,6932,164924,-3.44616461121316,-6.45502645502647,0,-4.92420844918826,-6.52395514780835,-2.32516121779299
135,23-Jun-20,Tuesday,589.4,10.04,1.34,582.2,10.1,610,10.25,1.34,584.55,10.48,584.5,9.81,1.34,574.75,10.05,587.85,9.88,1.34,578.45,10.24,445,4947,384,4489,203807,-0.263672705622175,-1.61943319838055,0,-0.648284207796698,1.36718750000001,1.17046279144791
136,22-Jun-20,Monday,595,10,1.28,576,9.2,604.9,10.1,1.28,587.9,10.28,570,9.67,1.28,570.4,9.07,581.9,9.91,1.28,580.55,10.08,937,1963,534,7780,259580,-2.25124591854271,-0.908173562058525,0,0.78373955731633,8.73015873015874,0.055254284283725
137,19-Jun-20,Friday,585.4,10.43,1.22,563,9.72,600,10.43,1.22,577.95,9.9,572.3,9.6,1.22,561.35,9.07,589.4,9.82,1.22,571.45,9.14,1532,6159,525,5871,249989,0.678656260604004,-6.21181262729124,0,1.47869454895442,-6.34573304157549,1.14117551875477
138,18-Jun-20,Thursday,596,9.73,1.17,561.6,9.83,609,9.85,1.17,572.85,10.31,573.55,9.13,1.17,558.15,9.07,585.4,9.85,1.17,560.8,9.76,1306,942,512,13920,277508,-1.8107277075504,1.21827411167512,0,-0.142653352353792,-0.717213114754101,2.44541854914269
139,17-Jun-20,Wednesday,580,8.9,1.12,547.8,9.39,612.35,9.1,1.12,565.4,9.96,580,8.71,1.12,541.75,9.35,595.1,8.96,1.12,563.5,9.85,1343,543,592,7684,275756,2.53738867417241,0.669642857142863,0,2.78615794143745,4.67005076142131,0.207741930862914
140,16-Jun-20,Tuesday,554.4,9.43,1.07,556,10.34,586.7,9.55,1.07,559.3,10.4,535,8.8,1.07,537,9.22,578.65,8.89,1.07,544.8,9.76,2748,3558,846,15863,173578,4.1907889052104,-6.07424071991,0,-2.05580029368576,-5.94262295081967,-0.739468451627455
141,15-Jun-20,Monday,480,8.89,1.02,557.95,11,533.4,9.44,1.02,563.7,11,477,8.85,1.02,549.15,9.91,533.4,9.32,1.02,550.85,10.14,2428,2573,1424,8372,302696,10.0112485939258,4.6137339055794,0,-1.2889171280748,-8.48126232741617,-1.32941905816641
142,12-Jun-20,Friday,456,8.81,0.98,544,8.46,492.5,8.9,0.98,562,10.29,447,8.37,0.98,540,8.11,484.95,8.82,0.98,559.9,10.15,1551,2217,1085,12937,280965,5.96968759665945,0.113378684807254,0,2.83979282014645,16.6502463054187,3.97917284002879
143,11-Jun-20,Thursday,468,9.1,1.03,571.95,11.17,471.4,9.75,1.03,573.7,11.44,460.5,8.96,0.99,546.75,9.2,461.05,9.16,1.03,551.6,9.39,286,2523,2858,17208,276148,-1.50742869536926,0.655021834061141,0,-3.68926758520668,-18.9563365282215,-2.01655596261834
144,10-Jun-20,Wednesday,488,9.53,0.99,570.05,9.7,488,9.9,0.99,576,10.97,460,8.86,0.99,563.3,9.15,468.25,9.04,0.99,567.25,10.82,529,3602,189,9944,452383,-4.21783235451148,-5.42035398230089,0,-0.493609519612156,10.3512014787431,0.636288381043049
145,9-Jun-20,Tuesday,475.05,10.21,0.95,580,12.49,475.05,10.21,0.95,591.75,12.49,462.65,9.31,0.95,566,9.41,465.2,9.47,0.95,567.6,10.08,499,12786,332,9085,163580,-2.11736887360276,-7.81414994720169,0,-2.18463706835799,-23.9087301587302,-1.66123376571744
146,8-Jun-20,Monday,480,9.2,0.91,589.95,11.57,480,9.29,0.91,593.7,12.62,464,9.2,0.91,579.55,11.22,470.95,9.29,0.91,584.75,11.99,1352,180,159,12453,232629,-1.92164773330502,0.968783638320774,0,-0.889268918341179,3.50291909924937,-1.36916514065226
147,5-Jun-20,Friday,480,7.89,0.85,590,9.26,486,8.6,0.87,590,10.78,467,7.7,0.83,567.7,9.06,470.1,8.45,0.87,584.9,10.52,1993,8808,474,29051,281355,-2.10593490746649,6.62721893491124,2.29885057471265,-0.871943922037959,11.9771863117871,0.258667655955962
148,4-Jun-20,Thursday,477.6,8.24,0.87,553.55,8.2,485,8.34,0.87,585,8.88,473,7.75,0.81,549.8,8.02,479.95,7.86,0.83,573.15,8.63,1161,5126,1364,15664,236299,0.489634336910088,-4.83460559796438,-4.81927710843374,3.41969815929513,4.98261877172655,-0.270153351755564
149,3-Jun-20,Wednesday,480.3,7.89,0.8,566.5,8.05,484.2,8.15,0.84,567.6,8.88,470,7.89,0.77,549.7,7.83,476.35,8.15,0.84,551.7,8.11,1150,3311,1298,9265,143310,-0.82922221055946,3.19018404907976,4.76190476190475,-2.68261736450969,0.739827373612808,-0.222430440281524
150,2-Jun-20,Tuesday,476.4,7.54,0.79,563.1,6.65,487,7.77,0.81,572.1,7.87,473.5,7.51,0.76,556.25,6.61,475.55,7.77,0.8,558,7.73,637,11939,1188,18414,289417,-0.178740405845856,2.96010296010295,1.25,-0.91397849462366,13.9715394566624,1.10963523705319
151,1-Jun-20,Monday,481,7.29,0.79,560,6.47,481,7.4,0.8,561.6,6.85,459.05,7.11,0.76,550.2,6.03,469.8,7.4,0.79,559.05,6.56,718,2046,1311,14461,189355,-2.38399318859089,1.48648648648649,0,-0.169931133172354,1.37195121951219,1.19347744622789
152,29-May-20,Friday,500,6.72,0.81,557,6.4,500,7.05,0.83,564,7.85,475.8,6.72,0.79,544,6.4,476.65,7.05,0.79,552.4,6.56,931,11198,1278,20966,210944,-4.8987726843596,4.68085106382979,-2.53164556962025,-0.832729905865319,2.43902439024389,1.18063415792573
153,28-May-20,Thursday,520,6.71,0.82,565.5,5.72,520,6.85,0.84,567.9,6.05,493.55,6.68,0.77,556.2,5.7,500.25,6.72,0.83,562.7,5.82,841,10716,682,6524,167850,-3.9480259870065,0.148809523809521,1.20481927710844,-0.497600853030026,1.71821305841925,1.15771170652463
154,27-May-20,Wednesday,513.35,6.84,0.79,561.05,5.63,514.2,6.86,0.81,565.4,5.7,491.55,6.7,0.77,554,5.55,499.7,6.71,0.8,563,5.67,1085,14266,680,12937,107386,-2.73163898339004,-1.93740685543964,1.25,0.346358792184733,0.705467372134039,2.56954389180015
155,26-May-20,Tuesday,500,6.85,0.81,573.5,5.55,519,6.86,0.82,576,5.74,492.75,6.76,0.77,557.65,5.53,513.65,6.78,0.79,559.15,5.61,1753,10607,815,103066,207804,2.65745157208215,-1.03244837758111,-2.53164556962025,-2.56639542162211,1.06951871657755,-0.832982132881187
156,22-May-20,Friday,487.55,6.91,0.83,595.5,5.49,511.9,6.91,0.84,597.2,5.68,475,6.8,0.8,587.1,5.37,499.9,6.81,0.81,593,5.53,1115,13383,593,5680,94665,2.47049409881976,-1.46842878120412,-2.46913580246912,-0.421585160202361,0.723327305605787,-0.48965542199077
157,21-May-20,Thursday,468,6.92,0.8,590.1,5.64,487.55,6.95,0.84,604.65,5.83,467.65,6.85,0.8,585.3,5.34,487.55,6.89,0.83,594.25,5.52,701,11293,506,8553,79046,4.00984514408779,-0.435413642960816,3.61445783132529,0.698359276398818,-2.17391304347826,0.092490519802542
158,20-May-20,Wednesday,452.35,6.85,0.84,604,5.61,468,6.94,0.85,611.7,5.93,440.85,6.84,0.8,588.65,5.53,464.35,6.88,0.83,594.05,5.65,765,12695,485,19277,94454,2.58425756433725,0.436046511627911,-1.20481927710844,-1.67494318660046,0.707964601769912,2.13838326907022
159,19-May-20,Tuesday,449.15,6.76,0.84,559,4.82,459.35,6.88,0.88,603,5.65,444.25,6.73,0.81,556.7,4.68,447.3,6.85,0.84,599.15,5.46,333,16157,693,30900,95617,-0.413592667113786,1.31386861313868,0,6.70115997663356,11.7216117216117,-0.843053936972813
160,18-May-20,Monday,453.85,7,0.87,558,4.93,461.75,7.09,0.9,559.15,5.11,439.7,6.7,0.83,535.05,4.63,448.4,6.72,0.85,538.15,4.67,158,25498,700,8352,86553,-1.21543264942017,-4.16666666666667,-2.35294117647059,-3.68856266840101,-5.56745182012848,-4.06034437400138
161,15-May-20,Friday,447.1,7,0.84,547.7,4.73,454.9,7,0.87,557,4.97,438.05,6.92,0.82,540,4.57,451.35,6.98,0.87,554.1,4.89,173,14987,609,4498,182874,0.941619585687382,-0.286532951289392,3.44827586206897,1.15502616856163,3.27198364008178,-0.638471039526034
162,14-May-20,Thursday,438,7.06,0.86,551.5,4.81,460,7.06,0.86,562.55,4.98,431.8,6.92,0.82,535.05,4.7,442.8,7,0.83,539.65,4.76,301,6095,618,7652,174301,1.0840108401084,-0.857142857142852,-3.6144578313253,-2.19586769202261,-1.05042016806722,-1.10349649405952
163,13-May-20,Wednesday,433.9,7,0.8,569.85,5.43,441,7.18,0.84,569.85,5.43,416.7,6.91,0.77,549.4,4.84,439.55,7.12,0.83,555.75,4.92,393,7033,813,9491,117524,1.28540552838131,1.68539325842697,3.61445783132529,-2.53711201079623,-10.3658536585366,-2.60323706652679
164,12-May-20,Tuesday,415,6.86,0.84,535,4.65,423,6.86,0.84,563.7,4.99,406,6.74,0.8,531,4.5,420.1,6.84,0.8,559.65,4.94,102,5093,406,10062,127316,1.21399666746013,-0.29239766081872,-4.99999999999999,4.40453855088001,5.87044534412956,0.089859718110156
165,11-May-20,Monday,417,6.95,0.84,535,4.19,420.95,6.95,0.84,548.4,4.78,405.2,6.83,0.84,533,4.19,417.75,6.86,0.84,536.1,4.58,261,4803,495,5529,183108,0.179533213644524,-1.31195335276968,0,0.205185599701552,8.51528384279475,-1.48638107145414
166,8-May-20,Friday,410,6.85,0.8,539.85,4.17,423.9,7,0.88,545.85,4.29,400,6.85,0.8,528.5,4.15,412,6.91,0.88,530,4.17,241,5133,1120,5730,255286,0.485436893203883,0.868306801736621,9.09090909090909,-1.85849056603774,0,-1.39248547058247
167,7-May-20,Thursday,425.1,7.05,0.84,546.8,4.25,425.1,7.05,0.84,546.8,4.3,403.85,6.81,0.84,524.6,4.12,403.9,6.86,0.84,527.8,4.16,446,3145,301,5634,342220,-5.24882396632831,-2.76967930029154,0,-3.59984842743463,-2.16346153846153,-0.745180702583493
168,6-May-20,Wednesday,427.1,7.06,0.88,533,4.14,433.6,7.06,0.88,551.35,4.37,425.1,6.89,0.88,530.8,4.07,425.1,6.97,0.88,546.05,4.28,187,3174,245,12042,285055,-0.470477534697718,-1.29124820659971,0,2.38989103561944,3.27102803738319,0.341225945417101
169,5-May-20,Tuesday,484.9,7.1,0.92,539.95,4.27,494.5,7.24,0.92,553.5,4.28,447.45,7,0.92,526.05,4.11,447.45,7.05,0.92,527.85,4.14,997,2796,294,14627,108620,-8.36965024025031,-0.709219858156026,0,-2.29231789334092,-3.14009661835749,-2.31894627976338
170,4-May-20,Monday,427.65,7.26,1,510,4.07,475.5,7.26,1,540.05,4.32,404.65,6.99,0.96,499,3.94,471,7.07,0.96,532.3,4.18,751,3169,639,16297,141971,9.20382165605096,-2.68741159830268,-4.16666666666667,4.18936689836557,2.63157894736841,-3.25643576375478
171,30-Apr-20,Thursday,409.3,7.31,1.05,503.7,4.37,444.6,7.36,1.05,515.8,4.4,409.3,7.19,0.95,495.65,4.14,432.3,7.23,1.01,514.35,4.2,548,3096,3899,7993,119104,5.32037936618089,-1.10650069156292,-3.96039603960396,2.0705745115194,-4.04761904761905,0.997786913785731
172,29-Apr-20,Wednesday,376.1,7.36,1,493.8,4.04,407.05,7.36,1,498.4,4.3,368.45,7.1,1,487.55,3.92,404.2,7.2,1,496.25,4.21,337,3275,105,4863,97298,6.95200395843641,-2.22222222222222,0,0.493702770780854,4.03800475059382,1.25036063393333
173,28-Apr-20,Tuesday,371.75,7.31,0.96,497,4.15,378.95,7.37,0.96,497,4.19,371.75,7.25,0.96,484.05,3.97,377.55,7.33,0.96,485.7,4.01,366,4967,63,4518,155251,1.53622036816316,0.272851296043662,0,-2.32653901585341,-3.49127182044889,0.039265727776721
174,27-Apr-20,Monday,380.05,7.3,0.92,499.5,4.03,380.05,7.4,0.92,502,4.19,360,7.28,0.92,491.7,4.03,365.25,7.31,0.92,494.55,4.1,262,3145,66,4537,116947,-4.05201916495551,0.136798905608752,0,-1.00090991810737,1.70731707317072,0.264750616512326
